   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00
  -1.2000000e-01   0.0000000e+00  -1.0000000e+00   3.5998707e-02
   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00
  -1.6056000e+00   5.1698707e-02   3.5200000e-01  -4.3198448e-03
  -4.1200000e+00  -9.7400000e-01   2.9200000e-01   0.0000000e+00
   5.4991333e-01  -6.0200785e-02   1.5390320e+00  -5.7799524e-02
   4.9803200e+00   9.4409160e-01   3.7678480e+00  -1.4831467e-01
