  -1.6619163e-01  -1.6619163e-01  -1.3296777e-02   4.7715403e-03
   7.1543983e-01   7.1543983e-01  -7.2548293e-01  -9.6522657e-03
  -2.7926116e-01  -2.7926116e-01   1.2341582e-02   3.5447498e-02
  -5.4894203e-02  -5.4894203e-02   6.8800102e-01   9.9931353e-01
