   1.4700000e+00  -1.1109024e-01  -5.0324201e-01   6.6494471e-01  -4.6763933e-01
   1.5000000e+00  -1.3115409e-01  -4.6277108e-01   6.6004823e-01  -4.7677262e-01
   1.5300000e+00  -1.4900936e-01  -4.2054483e-01   6.4502861e-01  -4.8414987e-01
   1.5600000e+00  -1.6730013e-01  -3.7857322e-01   6.3485187e-01  -4.9031177e-01
   1.5900000e+00  -1.8370588e-01  -3.3543553e-01   6.1701234e-01  -4.9480899e-01
   1.6200000e+00  -1.9977600e-01  -2.9244096e-01   6.0054650e-01  -4.9797830e-01
   1.6500000e+00  -2.1406997e-01  -2.4883309e-01   5.7794162e-01  -4.9956338e-01
   1.6800000e+00  -2.2817159e-01  -2.0585031e-01   5.5816980e-01  -4.9990836e-01
   1.7100000e+00  -2.4194057e-01  -1.6330545e-01   5.4007832e-01  -4.9898832e-01
   1.7400000e+00  -2.5507050e-01  -1.2099380e-01   5.2185212e-01  -4.9675460e-01
   1.7700000e+00  -2.6735089e-01  -7.8869024e-02   5.0244308e-01  -4.9318894e-01
   1.8000000e+00  -2.7820498e-01  -3.6764765e-02   4.7910904e-01  -4.8821773e-01
   1.8300000e+00  -2.8910466e-01   4.2785822e-03   4.5991077e-01  -4.8215894e-01
   1.8600000e+00  -2.9842100e-01   4.5287140e-02   4.3595036e-01  -4.7471915e-01
   1.8900000e+00  -3.0718073e-01   8.5395713e-02   4.1316195e-01  -4.6614592e-01
   1.9200000e+00  -3.1572219e-01   1.2445316e-01   3.9307274e-01  -4.5652503e-01
   1.9500000e+00  -3.2346862e-01   1.6286953e-01   3.7233744e-01  -4.4576557e-01
   1.9800000e+00  -3.3062688e-01   2.0045486e-01   3.5209935e-01  -4.3394040e-01
   2.0100000e+00  -3.3684820e-01   2.3737162e-01   3.3050927e-01  -4.2101607e-01
   2.0400000e+00  -3.4303556e-01   2.7303647e-01   3.1234607e-01  -4.0719799e-01
   2.0700000e+00  -3.4789010e-01   3.0827655e-01   2.9049322e-01  -3.9226274e-01
   2.1000000e+00  -3.5299474e-01   3.4202419e-01   2.7353654e-01  -3.7655472e-01
   2.1300000e+00  -3.5667766e-01   3.7538900e-01   2.5224217e-01  -3.5977434e-01
   2.1600000e+00  -3.5994381e-01   4.0755839e-01   2.3236766e-01  -3.4216788e-01
   2.1900000e+00  -3.6293052e-01   4.3851352e-01   2.1438275e-01  -3.2378808e-01
   2.2200000e+00  -3.6420313e-01   4.6906176e-01   1.9071994e-01  -3.0440157e-01
   2.2500000e+00  -3.6542715e-01   4.9797439e-01   1.7068956e-01  -2.8438796e-01
   2.2800000e+00  -3.6634473e-01   5.2557039e-01   1.5241533e-01  -2.6371811e-01
   2.3100000e+00  -3.6765742e-01   5.5157372e-01   1.3917364e-01  -2.4254407e-01
   2.3400000e+00  -3.6699171e-01   5.7746984e-01   1.1815439e-01  -2.2043966e-01
   2.3700000e+00  -3.6623328e-01   6.0179856e-01   1.0010930e-01  -1.9783580e-01
   2.4000000e+00  -3.6569049e-01   6.2455971e-01   8.6133131e-02  -1.7480809e-01
   2.4300000e+00  -3.6393297e-01   6.4670510e-01   6.8342974e-02  -1.5110818e-01
   2.4600000e+00  -3.6254074e-01   6.6717923e-01   5.5328567e-02  -1.2708318e-01
   2.4900000e+00  -3.5995236e-01   6.8704634e-01   3.8433420e-02  -1.0245616e-01
   2.5200000e+00  -3.5705328e-01   7.0560013e-01   2.2738358e-02  -7.7450077e-02
   2.5500000e+00  -3.5332169e-01   7.2315819e-01   5.4067651e-03  -5.2002255e-02
   2.5800000e+00  -3.4847635e-01   7.3974097e-01  -1.4740483e-02  -2.6114568e-02
   2.6100000e+00  -3.4355937e-01   7.5462504e-01  -3.1996100e-02  -3.8184227e-05
   2.6400000e+00  -3.3877229e-01   7.6786618e-01  -4.5795248e-02   2.6167026e-02
   2.6700000e+00  -3.3382193e-01   7.7981079e-01  -5.8165521e-02   5.2538673e-02
   2.7000000e+00  -3.2874452e-01   7.9051785e-01  -6.9150906e-02   7.9044643e-02
   2.7300000e+00  -3.2346689e-01   8.0010153e-01  -7.9342123e-02   1.0567422e-01
   2.7600000e+00  -3.1675011e-01   8.0922979e-01  -9.5145142e-02   1.3262225e-01
   2.7900000e+00  -3.0974539e-01   8.1696334e-01  -1.0986565e-01   1.5960565e-01
   2.8200000e+00  -3.0246696e-01   8.2334878e-01  -1.2360737e-01   1.8658905e-01
   2.8500000e+00  -2.9459237e-01   8.2859838e-01  -1.3816345e-01   2.1359791e-01
   2.8800000e+00  -2.8653462e-01   8.3244265e-01  -1.5132347e-01   2.4051317e-01
   2.9100000e+00  -2.7874950e-01   8.3472866e-01  -1.6100215e-01   2.6722453e-01
   2.9400000e+00  -2.7071157e-01   8.3593242e-01  -1.7040757e-01   2.9381617e-01
   2.9700000e+00  -2.6283635e-01   8.3585945e-01  -1.7748286e-01   3.2018400e-01
   3.0000000e+00  -2.5404951e-01   8.3519705e-01  -1.8803786e-01   3.4650725e-01
   3.0300000e+00  -2.4578199e-01   8.3300699e-01  -1.9429007e-01   3.7247435e-01
   3.0600000e+00  -2.3668279e-01   8.3023865e-01  -2.0375672e-01   3.9832809e-01
   3.0900000e+00  -2.2703929e-01   8.2654920e-01  -2.1449048e-01   4.2396477e-01
   3.1200000e+00  -2.1883050e-01   8.2085953e-01  -2.1627523e-01   4.4898897e-01
   3.1500000e+00  -2.0960276e-01   8.1496773e-01  -2.2293340e-01   4.7387811e-01
   3.1800000e+00  -2.0063176e-01   8.0793570e-01  -2.2725182e-01   4.9834640e-01
   3.2100000e+00  -1.9094988e-01   8.0040274e-01  -2.3450065e-01   5.2255932e-01
   3.2400000e+00  -1.8202617e-01   7.9145112e-01  -2.3678866e-01   5.4620839e-01
   3.2700000e+00  -1.7287248e-01   7.8189436e-01  -2.3989535e-01   5.6948344e-01
   3.3000000e+00  -1.6308730e-01   7.7189467e-01  -2.4573272e-01   5.9243117e-01
   3.3300000e+00  -1.5360293e-01   7.6081952e-01  -2.4915972e-01   6.1484329e-01
   3.3600000e+00  -1.4414481e-01   7.4896409e-01  -2.5194576e-01   6.3676450e-01
   3.3900000e+00  -1.3462957e-01   7.3641975e-01  -2.5461725e-01   6.5819526e-01
   3.4200000e+00  -1.2451068e-01   7.2347941e-01  -2.5996570e-01   6.7921581e-01
   3.4500000e+00  -1.1558246e-01   7.0907935e-01  -2.5849071e-01   6.9946604e-01
   3.4800000e+00  -1.0720196e-01   6.9397857e-01  -2.5450998e-01   7.1909423e-01
   3.5100000e+00  -9.7988524e-02   6.7904786e-01  -2.5540879e-01   7.3835733e-01
   3.5400000e+00  -8.9862699e-02   6.6303156e-01  -2.5070364e-01   7.5686726e-01
   3.5700000e+00  -7.9910927e-02   6.4776417e-01  -2.5602672e-01   7.7517675e-01
   3.6000000e+00  -7.0716736e-02   6.3133227e-01  -2.5673981e-01   7.9273934e-01
   3.6300000e+00  -6.2494395e-02   6.1392173e-01  -2.5247548e-01   8.0953408e-01
   3.6600000e+00  -5.3998229e-02   5.9648570e-01  -2.5031816e-01   8.2581203e-01
   3.6900000e+00  -4.6376965e-02   5.7833150e-01  -2.4412331e-01   8.4134782e-01
   3.7200000e+00  -3.7663630e-02   5.6072112e-01  -2.4448346e-01   8.5651949e-01
   3.7500000e+00  -3.0192330e-02   5.4208643e-01  -2.3855993e-01   8.7085793e-01
   3.7800000e+00  -2.2059615e-02   5.2379369e-01  -2.3697157e-01   8.8474468e-01
   3.8100000e+00  -1.3881051e-02   5.0528037e-01  -2.3593038e-01   8.9803600e-01
   3.8400000e+00  -6.2273647e-03   4.8623726e-01  -2.3246282e-01   9.1061999e-01
   3.8700000e+00   7.3151959e-05   4.6641099e-01  -2.2274979e-01   9.2236242e-01
   3.9000000e+00   7.8845760e-03   4.4765517e-01  -2.2226965e-01   9.3382423e-01
   3.9300000e+00   1.4418018e-02   4.2800746e-01  -2.1546394e-01   9.4444180e-01
   3.9600000e+00   2.2083580e-02   4.0909160e-01  -2.1552465e-01   9.5469142e-01
   3.9900000e+00   2.8496137e-02   3.8929225e-01  -2.0930608e-01   9.6409664e-01
   4.0200000e+00   3.5336909e-02   3.6986094e-01  -2.0630013e-01   9.7300300e-01
   4.0500000e+00   4.1481287e-02   3.5004654e-01  -2.0031261e-01   9.8118868e-01
   4.0800000e+00   4.8196241e-02   3.3068857e-01  -1.9822549e-01   9.8890439e-01
   4.1100000e+00   5.5164037e-02   3.1139873e-01  -1.9782679e-01   9.9606714e-01
   4.1400000e+00   6.0992226e-02   2.9137876e-01  -1.9180264e-01   1.0024137e+00
   4.1700000e+00   6.6624348e-02   2.7146613e-01  -1.8580584e-01   1.0081549e+00
   4.2000000e+00   7.1040506e-02   2.5116101e-01  -1.7466464e-01   1.0131152e+00
   4.2300000e+00   7.5747965e-02   2.3156356e-01  -1.6681085e-01   1.0176125e+00
   4.2600000e+00   8.0060069e-02   2.1214458e-01  -1.5825495e-01   1.0215141e+00
   4.2900000e+00   8.4572182e-02   1.9326668e-01  -1.5212104e-01   1.0249430e+00
   4.3200000e+00   8.8274682e-02   1.7428681e-01  -1.4291798e-01   1.0277123e+00
   4.3500000e+00   9.2534798e-02   1.5610215e-01  -1.3804717e-01   1.0301002e+00
   4.3800000e+00   9.7013484e-02   1.3828810e-01  -1.3511970e-01   1.0320256e+00
   4.4100000e+00   9.9498689e-02   1.1961764e-01  -1.2262745e-01   1.0330854e+00
   4.4400000e+00   1.0257446e-01   1.0200402e-01  -1.1514193e-01   1.0338236e+00
   4.4700000e+00   1.0543566e-01   8.4749378e-02  -1.0780658e-01   1.0340774e+00
   4.5000000e+00   1.0801800e-01   6.7826263e-02  -1.0027101e-01   1.0338472e+00
   4.5300000e+00   1.1114848e-01   5.1678395e-02  -9.6755197e-02   1.0332960e+00
   4.5600000e+00   1.1374696e-01   3.5521742e-02  -9.1163814e-02   1.0322120e+00
   4.5900000e+00   1.1610381e-01   1.9640228e-02  -8.5289244e-02   1.0306714e+00
   4.6200000e+00   1.1812582e-01   4.0146896e-03  -7.8702236e-02   1.0286713e+00
   4.6500000e+00   1.2031681e-01  -1.1045599e-02  -7.4064758e-02   1.0263192e+00
   4.6800000e+00   1.2102009e-01  -2.6488067e-02  -6.2680114e-02   1.0233170e+00
   4.7100000e+00   1.2259145e-01  -4.0692094e-02  -5.7526513e-02   1.0201507e+00
   4.7400000e+00   1.2379976e-01  -5.4652372e-02  -5.1399627e-02   1.0165720e+00
   4.7700000e+00   1.2557780e-01  -6.7829298e-02  -4.9175221e-02   1.0127672e+00
   4.8000000e+00   1.2616613e-01  -8.1346983e-02  -4.1334315e-02   1.0084040e+00
   4.8300000e+00   1.2690049e-01  -9.4175762e-02  -3.5512852e-02   1.0037740e+00
   4.8600000e+00   1.2736819e-01  -1.0663935e-01  -2.9305462e-02   9.9880389e-01
   4.8900000e+00   1.2677672e-01  -1.1910548e-01  -1.8754695e-02   9.9336922e-01
   4.9200000e+00   1.2606913e-01  -1.3081694e-01  -9.3078104e-03   9.8768850e-01
   4.9500000e+00   1.2667994e-01  -1.4110425e-01  -8.0588255e-03   9.8203141e-01
   4.9800000e+00   1.2576959e-01  -1.5190295e-01   6.4989308e-04   9.7584481e-01
   5.0100000e+00   1.2534814e-01  -1.6173060e-01   5.4809677e-03   9.6955536e-01
   5.0400000e+00   1.2373534e-01  -1.7166769e-01   1.5550370e-02   9.6285124e-01
   5.0700000e+00   1.2313574e-01  -1.8026788e-01   1.8880452e-02   9.5618229e-01
   5.1000000e+00   1.2077500e-01  -1.8934201e-01   3.0573693e-02   9.4902070e-01
   5.1300000e+00   1.1887871e-01  -1.9723968e-01   3.8062695e-02   9.4184335e-01
   5.1600000e+00   1.1733679e-01  -2.0426581e-01   4.2559879e-02   9.3462215e-01
   5.1900000e+00   1.1556959e-01  -2.1089336e-01   4.7467712e-02   9.2724797e-01
   5.2200000e+00   1.1303334e-01  -2.1736832e-01   5.5479872e-02   9.1964080e-01
   5.2500000e+00   1.1090131e-01  -2.2290038e-01   6.0174258e-02   9.1205006e-01
   5.2800000e+00   1.0875577e-01  -2.2790096e-01   6.4183815e-02   9.0439411e-01
   5.3100000e+00   1.0662509e-01  -2.3239648e-01   6.7472737e-02   8.9668682e-01
   5.3400000e+00   1.0454224e-01  -2.3641450e-01   6.9987206e-02   8.8894144e-01
   5.3700000e+00   1.0183343e-01  -2.4034386e-01   7.5262578e-02   8.8104330e-01
   5.4000000e+00   9.9409840e-02  -2.4355262e-01   7.8256820e-02   8.7318831e-01
   5.4300000e+00   9.7313235e-02  -2.4616014e-01   7.9113481e-02   8.6538073e-01
   5.4600000e+00   9.3471669e-02  -2.4934714e-01   8.8662740e-02   8.5724458e-01
   5.4900000e+00   9.0379991e-02  -2.5131245e-01   9.2921585e-02   8.4930413e-01
   5.5200000e+00   8.8249819e-02  -2.5227216e-01   9.1640042e-02   8.4157686e-01
   5.5500000e+00   8.4918216e-02  -2.5366512e-01   9.6635746e-02   8.3364508e-01
   5.5800000e+00   8.1284415e-02  -2.5465105e-01   1.0238267e-01   8.2572470e-01
   5.6100000e+00   7.7743371e-02  -2.5498121e-01   1.0676665e-01   8.1790736e-01
   5.6400000e+00   7.3930524e-02  -2.5492201e-01   1.1184891e-01   8.1013312e-01
   5.6700000e+00   7.0857823e-02  -2.5391802e-01   1.1239705e-01   8.0260237e-01
   5.7000000e+00   6.8049446e-02  -2.5249250e-01   1.1152558e-01   7.9520833e-01
   5.7300000e+00   6.4163755e-02  -2.5141723e-01   1.1625273e-01   7.8770705e-01
   5.7600000e+00   6.0894657e-02  -2.4949314e-01   1.1713128e-01   7.8045139e-01
   5.7900000e+00   5.7786116e-02  -2.4719084e-01   1.1706956e-01   7.7334277e-01
   5.8200000e+00   5.4224699e-02  -2.4488381e-01   1.1932233e-01   7.6627148e-01
   5.8500000e+00   5.0969967e-02  -2.4204951e-01   1.1968434e-01   7.5939785e-01
   5.8800000e+00   4.7319024e-02  -2.3916392e-01   1.2201121e-01   7.5259057e-01
   5.9100000e+00   4.3615474e-02  -2.3593555e-01   1.2425965e-01   7.4593334e-01
   5.9400000e+00   4.0737654e-02  -2.3192830e-01   1.2199349e-01   7.3959198e-01
   5.9700000e+00   3.7642326e-02  -2.2795477e-01   1.2119817e-01   7.3335271e-01
   6.0000000e+00   3.3531381e-02  -2.2433478e-01   1.2569037e-01   7.2708640e-01
   6.0300000e+00   2.9674939e-02  -2.2010195e-01   1.2821856e-01   7.2106680e-01
   6.0600000e+00   2.6202105e-02  -2.1531294e-01   1.2843535e-01   7.1531384e-01
   6.0900000e+00   2.2949919e-02  -2.1019691e-01   1.2752588e-01   7.0978897e-01
   6.1200000e+00   1.9068477e-02  -2.0525888e-01   1.2997180e-01   7.0433656e-01
   6.1500000e+00   1.4912336e-02  -2.0011604e-01   1.3345912e-01   6.9905056e-01
   6.1800000e+00   1.1470355e-02  -1.9420544e-01   1.3281908e-01   6.9412504e-01
   6.2100000e+00   7.5984316e-03  -1.8836377e-01   1.3448926e-01   6.8933270e-01
   6.2400000e+00   4.5142516e-03  -1.8183790e-01   1.3194394e-01   6.8491334e-01
   6.2700000e+00   1.7660072e-03  -1.7512359e-01   1.2812561e-01   6.8075921e-01
   6.3000000e+00  -1.5903490e-03  -1.6878676e-01   1.2801428e-01   6.7669117e-01
   6.3300000e+00  -3.7434632e-03  -1.6169162e-01   1.2185880e-01   6.7306035e-01
   6.3600000e+00  -7.0582282e-03  -1.5541661e-01   1.2257656e-01   6.6939867e-01
   6.3900000e+00  -1.0279703e-02  -1.4891100e-01   1.2274548e-01   6.6597926e-01
   6.4200000e+00  -1.3167595e-02  -1.4209127e-01   1.2123445e-01   6.6284514e-01
   6.4500000e+00  -1.5490383e-02  -1.3495030e-01   1.1713119e-01   6.6002751e-01
   6.4800000e+00  -1.7901694e-02  -1.2798759e-01   1.1414840e-01   6.5738893e-01
   6.5100000e+00  -2.0607423e-02  -1.2124731e-01   1.1315544e-01   6.5489754e-01
   6.5400000e+00  -2.3605715e-02  -1.1461205e-01   1.1383530e-01   6.5256740e-01
   6.5700000e+00  -2.6124768e-02  -1.0759240e-01   1.1201970e-01   6.5055077e-01
   6.6000000e+00  -2.9199573e-02  -1.0086992e-01   1.1333986e-01   6.4864600e-01
   6.6300000e+00  -3.1188979e-02  -9.3425717e-02   1.0899622e-01   6.4717092e-01
   6.6600000e+00  -3.2106746e-02  -8.5624053e-02   9.9935122e-02   6.4608128e-01
   6.6900000e+00  -3.3474152e-02  -7.8539509e-02   9.4592256e-02   6.4506128e-01
   6.7200000e+00  -3.4931148e-02  -7.1774269e-02   9.0565470e-02   6.4419149e-01
   6.7500000e+00  -3.7602654e-02  -6.5824366e-02   9.3349720e-02   6.4327377e-01
   6.7800000e+00  -3.9639555e-02  -5.9337195e-02   9.2522776e-02   6.4268806e-01
   6.8100000e+00  -4.1210597e-02  -5.2622457e-02   8.9499888e-02   6.4238058e-01
   6.8400000e+00  -4.2773343e-02  -4.6052543e-02   8.6939253e-02   6.4225124e-01
   6.8700000e+00  -4.3998606e-02  -3.9439175e-02   8.3100981e-02   6.4235818e-01
   6.9000000e+00  -4.4139759e-02  -3.2491897e-02   7.4398958e-02   6.4282051e-01
   6.9300000e+00  -4.4902541e-02  -2.6385102e-02   7.0226124e-02   6.4328770e-01
   6.9600000e+00  -4.6113721e-02  -2.0762080e-02   6.9001635e-02   6.4381274e-01
   6.9900000e+00  -4.6825137e-02  -1.4966721e-02   6.5464565e-02   6.4458173e-01
   7.0200000e+00  -4.6648975e-02  -8.9514723e-03   5.8007214e-02   6.4564268e-01
   7.0500000e+00  -4.6962842e-02  -3.6643617e-03   5.4214183e-02   6.4671109e-01
   7.0800000e+00  -4.7295435e-02   1.3503058e-03   5.1128334e-02   6.4788752e-01
   7.1100000e+00  -4.6715679e-02   6.6005845e-03   4.3921457e-02   6.4933664e-01
   7.1400000e+00  -4.6417052e-02   1.1220229e-02   3.9276256e-02   6.5080534e-01
   7.1700000e+00  -4.6705923e-02   1.5204318e-02   3.8346261e-02   6.5224618e-01
   7.2000000e+00  -4.5843738e-02   1.9656817e-02   3.1746679e-02   6.5399054e-01
   7.2300000e+00  -4.4691400e-02   2.3786135e-02   2.4715187e-02   6.5583532e-01
   7.2600000e+00  -4.4060023e-02   2.7146017e-02   2.1425305e-02   6.5761906e-01
   7.2900000e+00  -4.4276307e-02   2.9796672e-02   2.2951237e-02   6.5929994e-01
   7.3200000e+00  -4.4001912e-02   3.2712393e-02   2.1766561e-02   6.6114861e-01
   7.3500000e+00  -4.4316750e-02   3.5181881e-02   2.3762796e-02   6.6295078e-01
   7.3800000e+00  -4.3921997e-02   3.8060094e-02   2.1867316e-02   6.6496043e-01
   7.4100000e+00  -4.4232046e-02   4.0393348e-02   2.3849063e-02   6.6689480e-01
   7.4400000e+00  -4.4242266e-02   4.2930667e-02   2.4018140e-02   6.6895986e-01
   7.4700000e+00  -4.3976275e-02   4.5550769e-02   2.2775443e-02   6.7113827e-01
   7.5000000e+00  -4.3471408e-02   4.8147602e-02   2.0528510e-02   6.7341041e-01
   7.5300000e+00  -4.2848615e-02   5.0596229e-02   1.8044839e-02   6.7574262e-01
   7.5600000e+00  -4.1935224e-02   5.2966547e-02   1.4485106e-02   6.7815815e-01
   7.5900000e+00  -4.1180853e-02   5.4961377e-02   1.2292527e-02   6.8056176e-01
   7.6200000e+00  -4.1087170e-02   5.6409249e-02   1.3796157e-02   6.8286697e-01
   7.6500000e+00  -4.0413480e-02   5.8166691e-02   1.2137610e-02   6.8531976e-01
   7.6800000e+00  -3.9631469e-02   5.9800964e-02   1.0196098e-02   6.8781076e-01
   7.7100000e+00  -3.9112675e-02   6.1105682e-02   9.8970798e-03   6.9026653e-01
   7.7400000e+00  -3.8728084e-02   6.2247698e-02   1.0332225e-02   6.9271823e-01
   7.7700000e+00  -3.7237156e-02   6.3900342e-02   5.1022890e-03   6.9539095e-01
   7.8000000e+00  -3.7134054e-02   6.4451209e-02   7.7201320e-03   6.9779188e-01
   7.8300000e+00  -3.6926308e-02   6.5139996e-02   9.4088078e-03   7.0024061e-01
   7.8600000e+00  -3.6031020e-02   6.6208450e-02   7.3596451e-03   7.0283630e-01
   7.8900000e+00  -3.6057460e-02   6.6613878e-02   1.0304800e-02   7.0526215e-01
   7.9200000e+00  -3.5542081e-02   6.7407025e-02   1.0056198e-02   7.0781499e-01
   7.9500000e+00  -3.3996568e-02   6.8639825e-02   4.6343079e-03   7.1055936e-01
   7.9800000e+00  -3.4128660e-02   6.8621679e-02   8.5578002e-03   7.1296737e-01
   8.0100000e+00  -3.2777349e-02   6.9527883e-02   4.3639315e-03   7.1566871e-01
   8.0400000e+00  -3.1449283e-02   7.0095759e-02   9.4233069e-04   7.1833316e-01
   8.0700000e+00  -3.0877919e-02   6.9998403e-02   1.8878094e-03   7.2082705e-01
   8.1000000e+00  -2.9569380e-02   7.0260288e-02  -1.0453606e-03   7.2344510e-01
   8.1300000e+00  -2.8259461e-02   7.0269513e-02  -3.5296345e-03   7.2602409e-01
   8.1600000e+00  -2.6868066e-02   7.0091647e-02  -6.0419020e-03   7.2857509e-01
   8.1900000e+00  -2.6294293e-02   6.9269005e-02  -4.0236968e-03   7.3093113e-01
   8.2200000e+00  -2.5434922e-02   6.8640941e-02  -3.7661723e-03   7.3331998e-01
   8.2500000e+00  -2.4027847e-02   6.8234214e-02  -6.3246919e-03   7.3577572e-01
   8.2800000e+00  -2.3490401e-02   6.7158797e-02  -4.0829610e-03   7.3802092e-01
   8.3100000e+00  -2.2634596e-02   6.6313602e-02  -3.8033625e-03   7.4030075e-01
   8.3400000e+00  -2.2082408e-02   6.5266873e-02  -2.0304647e-03   7.4249029e-01
   8.3700000e+00  -2.1543523e-02   6.4261143e-02  -4.6601303e-04   7.4465246e-01
   8.4000000e+00  -1.9850699e-02   6.3876806e-02  -4.9914874e-03   7.4699556e-01
   8.4300000e+00  -1.8394734e-02   6.3033207e-02  -7.6187759e-03   7.4922274e-01
   8.4600000e+00  -1.8009502e-02   6.1423047e-02  -4.4185058e-03   7.5119124e-01
   8.4900000e+00  -1.6773243e-02   6.0379850e-02  -6.0297593e-03   7.5328574e-01
   8.5200000e+00  -1.6106470e-02   5.8891182e-02  -4.5104947e-03   7.5521732e-01
   8.5500000e+00  -1.4676748e-02   5.7825161e-02  -7.0966893e-03   7.5724527e-01
   8.5800000e+00  -1.4029241e-02   5.6147991e-02  -5.3246208e-03   7.5906136e-01
   8.6100000e+00  -1.3286728e-02   5.4573659e-02  -4.3138689e-03   7.6085198e-01
   8.6400000e+00  -1.2003116e-02   5.3283832e-02  -6.2065995e-03   7.6269231e-01
   8.6700000e+00  -1.1118977e-02   5.1624428e-02  -5.7884229e-03   7.6439117e-01
   8.7000000e+00  -9.9008484e-03   5.0109186e-02  -7.1339657e-03   7.6609388e-01
   8.7300000e+00  -8.3780167e-03   4.8614565e-02  -9.8226085e-03   7.6778028e-01
   8.7600000e+00  -7.6594274e-03   4.6495780e-02  -8.0290688e-03   7.6923781e-01
   8.7900000e+00  -6.5544585e-03   4.4632562e-02  -8.4801461e-03   7.7070977e-01
