   0.0000000e+00   1.1497546e-02  -1.2700000e-02   9.2062029e-01   2.0496999e-02  -3.3354360e-01   8.8346320e-04  -1.4236816e+00
   3.1000000e-01   1.8300000e-01  -2.9823160e-01  -4.9483589e-01   3.4052007e-01  -3.2439256e+00  -4.2022526e-01   4.9559841e+00
   1.2700000e-02  -9.2200000e-01  -7.8134000e-03   2.2965692e-01  -1.4079055e-02   1.4458934e+00   3.1125314e-02  -8.2485826e-01
   0.0000000e+00   0.0000000e+00   3.1000000e-01   1.8300000e-01  -2.9823160e-01  -4.9483589e-01   3.4052007e-01  -3.2439256e+00
