   3.6990281e-01  -7.1908995e-01  -1.3144657e-01  -1.6076636e-01
  -7.1908995e-01   2.1261492e+00  -2.9885963e-01   1.0608615e+00
  -1.3144657e-01  -2.9885963e-01   6.2487901e-01  -3.5547043e-01
  -1.6076636e-01   1.0608615e+00  -3.5547043e-01   1.4477145e+00
