      1 0.000020  -10.24028
      2 0.000040  -10.14082
      3 0.000060  -10.06237
      4 0.000080   -9.99450
      5 0.000100   -9.93317
      6 0.000120   -9.87639
      7 0.000140   -9.82305
      8 0.000160   -9.77245
      9 0.000180   -9.72414
     10 0.000200   -9.67776
     11 0.000220   -9.63308
     12 0.000240   -9.58989
     13 0.000260   -9.54804
     14 0.000280   -9.50740
     15 0.000300   -9.46786
     16 0.000320   -9.42932
     17 0.000340   -9.39172
     18 0.000360   -9.35498
     19 0.000380   -9.31903
     20 0.000400   -9.28383
     21 0.000420   -9.24933
     22 0.000440   -9.21549
     23 0.000460   -9.18226
     24 0.000480   -9.14962
     25 0.000500   -9.11752
     26 0.000520   -9.08595
     27 0.000540   -9.05487
     28 0.000560   -9.02427
     29 0.000580   -8.99412
     30 0.000600   -8.96439
     31 0.000620   -8.93508
     32 0.000640   -8.90617
     33 0.000660   -8.87763
     34 0.000680   -8.84945
     35 0.000700   -8.82163
     36 0.000720   -8.79414
     37 0.000740   -8.76697
     38 0.000760   -8.74012
     39 0.000780   -8.71357
     40 0.000800   -8.68731
     41 0.000820   -8.66134
     42 0.000840   -8.63564
     43 0.000860   -8.61020
     44 0.000880   -8.58502
     45 0.000900   -8.56010
     46 0.000920   -8.53541
     47 0.000940   -8.51097
     48 0.000960   -8.48675
     49 0.000980   -8.46276
     50 0.001000   -8.43899
     51 0.001020   -8.41543
     52 0.001040   -8.39207
     53 0.001060   -8.36892
     54 0.001080   -8.34597
     55 0.001100   -8.32321
     56 0.001120   -8.30064
     57 0.001140   -8.27826
     58 0.001160   -8.25606
     59 0.001180   -8.23403
     60 0.001200   -8.21218
     61 0.001220   -8.19050
     62 0.001240   -8.16898
     63 0.001260   -8.14763
     64 0.001280   -8.12644
     65 0.001300   -8.10541
     66 0.001320   -8.08453
     67 0.001340   -8.06380
     68 0.001360   -8.04323
     69 0.001380   -8.02280
     70 0.001400   -8.00251
     71 0.001420   -7.98236
     72 0.001440   -7.96236
     73 0.001460   -7.94249
     74 0.001480   -7.92275
     75 0.001500   -7.90315
     76 0.001520   -7.88368
     77 0.001540   -7.86434
     78 0.001560   -7.84512
     79 0.001580   -7.82603
     80 0.001600   -7.80707
     81 0.001620   -7.78822
     82 0.001640   -7.76949
     83 0.001660   -7.75089
     84 0.001680   -7.73239
     85 0.001700   -7.71402
     86 0.001720   -7.69575
     87 0.001740   -7.67760
     88 0.001760   -7.65956
     89 0.001780   -7.64163
