      1 0.000020  -11.84828
      2 0.000040  -11.75148
      3 0.000060  -11.67326
      4 0.000080  -11.60481
      5 0.000100  -11.54248
      6 0.000120  -11.48442
      7 0.000140  -11.42956
      8 0.000160  -11.37722
      9 0.000180  -11.32697
     10 0.000200  -11.27849
     11 0.000220  -11.23154
     12 0.000240  -11.18594
     13 0.000260  -11.14156
     14 0.000280  -11.09827
     15 0.000300  -11.05599
     16 0.000320  -11.01463
     17 0.000340  -10.97412
     18 0.000360  -10.93441
     19 0.000380  -10.89543
     20 0.000400  -10.85715
     21 0.000420  -10.81952
     22 0.000440  -10.78250
     23 0.000460  -10.74607
     24 0.000480  -10.71019
     25 0.000500  -10.67483
     26 0.000520  -10.63997
     27 0.000540  -10.60559
     28 0.000560  -10.57167
     29 0.000580  -10.53818
     30 0.000600  -10.50511
     31 0.000620  -10.47244
     32 0.000640  -10.44016
     33 0.000660  -10.40825
     34 0.000680  -10.37670
     35 0.000700  -10.34549
     36 0.000720  -10.31462
     37 0.000740  -10.28407
     38 0.000760  -10.25384
     39 0.000780  -10.22391
     40 0.000800  -10.19427
     41 0.000820  -10.16492
     42 0.000840  -10.13585
     43 0.000860  -10.10705
     44 0.000880  -10.07851
     45 0.000900  -10.05023
     46 0.000920  -10.02219
     47 0.000940   -9.99440
     48 0.000960   -9.96685
     49 0.000980   -9.93953
     50 0.001000   -9.91243
     51 0.001020   -9.88556
     52 0.001040   -9.85890
     53 0.001060   -9.83246
     54 0.001080   -9.80622
     55 0.001100   -9.78018
     56 0.001120   -9.75434
     57 0.001140   -9.72870
     58 0.001160   -9.70325
     59 0.001180   -9.67799
     60 0.001200   -9.65291
     61 0.001220   -9.62801
     62 0.001240   -9.60329
     63 0.001260   -9.57874
     64 0.001280   -9.55436
     65 0.001300   -9.53016
     66 0.001320   -9.50611
     67 0.001340   -9.48223
     68 0.001360   -9.45851
     69 0.001380   -9.43495
     70 0.001400   -9.41155
     71 0.001420   -9.38829
     72 0.001440   -9.36519
     73 0.001460   -9.34224
     74 0.001480   -9.31943
     75 0.001500   -9.29676
     76 0.001520   -9.27424
     77 0.001540   -9.25186
     78 0.001560   -9.22962
     79 0.001580   -9.20751
     80 0.001600   -9.18554
     81 0.001620   -9.16370
     82 0.001640   -9.14199
     83 0.001660   -9.12041
     84 0.001680   -9.09896
     85 0.001700   -9.07764
     86 0.001720   -9.05644
     87 0.001740   -9.03536
     88 0.001760   -9.01440
     89 0.001780   -8.99357
     90 0.001800   -8.97285
     91 0.001820   -8.95226
     92 0.001840   -8.93178
     93 0.001860   -8.91141
     94 0.001880   -8.89116
     95 0.001900   -8.87102
     96 0.001920   -8.85099
     97 0.001940   -8.83107
     98 0.001960   -8.81126
     99 0.001980   -8.79156
    100 0.002000   -8.77196
    101 0.002020   -8.75247
    102 0.002040   -8.73309
    103 0.002060   -8.71381
    104 0.002080   -8.69463
    105 0.002100   -8.67555
    106 0.002120   -8.65658
    107 0.002140   -8.63770
    108 0.002160   -8.61892
    109 0.002180   -8.60024
    110 0.002200   -8.58166
    111 0.002220   -8.56317
    112 0.002240   -8.54478
    113 0.002260   -8.52648
    114 0.002280   -8.50827
    115 0.002300   -8.49016
    116 0.002320   -8.47214
    117 0.002340   -8.45421
    118 0.002360   -8.43637
    119 0.002380   -8.41861
    120 0.002400   -8.40095
    121 0.002420   -8.38338
    122 0.002440   -8.36589
    123 0.002460   -8.34849
    124 0.002480   -8.33117
    125 0.002500   -8.31394
    126 0.002520   -8.29679
    127 0.002540   -8.27973
    128 0.002560   -8.26275
    129 0.002580   -8.24585
    130 0.002600   -8.22904
    131 0.002620   -8.21230
    132 0.002640   -8.19564
    133 0.002660   -8.17907
    134 0.002680   -8.16257
    135 0.002700   -8.14615
    136 0.002720   -8.12981
    137 0.002740   -8.11355
    138 0.002760   -8.09736
    139 0.002780   -8.08125
    140 0.002800   -8.06522
    141 0.002820   -8.04926
    142 0.002840   -8.03337
    143 0.002860   -8.01756
    144 0.002880   -8.00182
    145 0.002900   -7.98615
    146 0.002920   -7.97056
    147 0.002940   -7.95504
    148 0.002960   -7.93959
    149 0.002980   -7.92421
    150 0.003000   -7.90890
    151 0.003020   -7.89366
    152 0.003040   -7.87849
    153 0.003060   -7.86338
    154 0.003080   -7.84835
    155 0.003100   -7.83338
    156 0.003120   -7.81849
    157 0.003140   -7.80365
    158 0.003160   -7.78889
    159 0.003180   -7.77419
    160 0.003200   -7.75955
    161 0.003220   -7.74499
    162 0.003240   -7.73048
    163 0.003260   -7.71604
    164 0.003280   -7.70167
    165 0.003300   -7.68735
    166 0.003320   -7.67310
    167 0.003340   -7.65892
    168 0.003360   -7.64479
    169 0.003380   -7.63073
    170 0.003400   -7.61673
    171 0.003420   -7.60279
    172 0.003440   -7.58891
    173 0.003460   -7.57509
    174 0.003480   -7.56133
    175 0.003500   -7.54763
    176 0.003520   -7.53399
    177 0.003540   -7.52040
    178 0.003560   -7.50688
    179 0.003580   -7.49341
    180 0.003600   -7.48001
    181 0.003620   -7.46665
    182 0.003640   -7.45336
    183 0.003660   -7.44012
    184 0.003680   -7.42694
    185 0.003700   -7.41381
    186 0.003720   -7.40074
    187 0.003740   -7.38773
    188 0.003760   -7.37477
    189 0.003780   -7.36186
    190 0.003800   -7.34901
    191 0.003820   -7.33622
    192 0.003840   -7.32347
    193 0.003860   -7.31078
    194 0.003880   -7.29815
    195 0.003900   -7.28556
    196 0.003920   -7.27303
    197 0.003940   -7.26055
    198 0.003960   -7.24812
    199 0.003980   -7.23574
    200 0.004000   -7.22342
    201 0.004020   -7.21114
    202 0.004040   -7.19892
    203 0.004060   -7.18674
    204 0.004080   -7.17462
    205 0.004100   -7.16254
    206 0.004120   -7.15052
    207 0.004140   -7.13854
    208 0.004160   -7.12662
    209 0.004180   -7.11474
    210 0.004200   -7.10291
    211 0.004220   -7.09113
    212 0.004240   -7.07939
    213 0.004260   -7.06771
    214 0.004280   -7.05607
    215 0.004300   -7.04447
    216 0.004320   -7.03293
    217 0.004340   -7.02143
    218 0.004360   -7.00997
    219 0.004380   -6.99857
    220 0.004400   -6.98721
    221 0.004420   -6.97589
    222 0.004440   -6.96462
    223 0.004460   -6.95339
    224 0.004480   -6.94221
    225 0.004500   -6.93108
    226 0.004520   -6.91998
    227 0.004540   -6.90894
    228 0.004560   -6.89793
    229 0.004580   -6.88697
    230 0.004600   -6.87605
    231 0.004620   -6.86518
    232 0.004640   -6.85435
    233 0.004660   -6.84356
    234 0.004680   -6.83281
    235 0.004700   -6.82211
    236 0.004720   -6.81144
    237 0.004740   -6.80082
    238 0.004760   -6.79024
    239 0.004780   -6.77970
    240 0.004800   -6.76921
    241 0.004820   -6.75875
    242 0.004840   -6.74834
    243 0.004860   -6.73796
    244 0.004880   -6.72763
    245 0.004900   -6.71733
    246 0.004920   -6.70708
    247 0.004940   -6.69686
    248 0.004960   -6.68669
    249 0.004980   -6.67655
    250 0.005000   -6.66645
    251 0.005020   -6.65639
    252 0.005040   -6.64637
    253 0.005060   -6.63639
    254 0.005080   -6.62645
    255 0.005100   -6.61654
    256 0.005120   -6.60667
    257 0.005140   -6.59684
    258 0.005160   -6.58705
    259 0.005180   -6.57729
    260 0.005200   -6.56758
    261 0.005220   -6.55789
    262 0.005240   -6.54825
    263 0.005260   -6.53864
    264 0.005280   -6.52907
    265 0.005300   -6.51953
    266 0.005320   -6.51003
    267 0.005340   -6.50057
    268 0.005360   -6.49114
    269 0.005380   -6.48175
    270 0.005400   -6.47239
    271 0.005420   -6.46307
    272 0.005440   -6.45378
    273 0.005460   -6.44453
    274 0.005480   -6.43531
    275 0.005500   -6.42613
    276 0.005520   -6.41698
    277 0.005540   -6.40786
    278 0.005560   -6.39878
    279 0.005580   -6.38973
    280 0.005600   -6.38072
    281 0.005620   -6.37174
    282 0.005640   -6.36279
    283 0.005660   -6.35388
    284 0.005680   -6.34499
    285 0.005700   -6.33615
    286 0.005720   -6.32733
    287 0.005740   -6.31855
    288 0.005760   -6.30980
    289 0.005780   -6.30108
    290 0.005800   -6.29239
    291 0.005820   -6.28373
    292 0.005840   -6.27511
    293 0.005860   -6.26652
    294 0.005880   -6.25796
    295 0.005900   -6.24943
    296 0.005920   -6.24093
    297 0.005940   -6.23246
    298 0.005960   -6.22403
    299 0.005980   -6.21562
    300 0.006000   -6.20725
    301 0.006020   -6.19890
    302 0.006040   -6.19059
    303 0.006060   -6.18230
    304 0.006080   -6.17405
    305 0.006100   -6.16583
    306 0.006120   -6.15763
    307 0.006140   -6.14947
    308 0.006160   -6.14133
    309 0.006180   -6.13322
    310 0.006200   -6.12515
    311 0.006220   -6.11710
    312 0.006240   -6.10908
    313 0.006260   -6.10109
    314 0.006280   -6.09313
    315 0.006300   -6.08519
    316 0.006320   -6.07729
    317 0.006340   -6.06941
    318 0.006360   -6.06156
    319 0.006380   -6.05374
    320 0.006400   -6.04595
    321 0.006420   -6.03818
    322 0.006440   -6.03044
    323 0.006460   -6.02273
    324 0.006480   -6.01505
    325 0.006500   -6.00739
    326 0.006520   -5.99976
    327 0.006540   -5.99216
    328 0.006560   -5.98459
    329 0.006580   -5.97704
    330 0.006600   -5.96952
    331 0.006620   -5.96202
    332 0.006640   -5.95455
    333 0.006660   -5.94711
    334 0.006680   -5.93969
    335 0.006700   -5.93230
    336 0.006720   -5.92494
    337 0.006740   -5.91760
    338 0.006760   -5.91029
    339 0.006780   -5.90300
    340 0.006800   -5.89574
    341 0.006820   -5.88850
    342 0.006840   -5.88129
    343 0.006860   -5.87410
    344 0.006880   -5.86694
    345 0.006900   -5.85980
    346 0.006920   -5.85269
    347 0.006940   -5.84560
    348 0.006960   -5.83854
    349 0.006980   -5.83150
    350 0.007000   -5.82449
    351 0.007020   -5.81750
    352 0.007040   -5.81053
    353 0.007060   -5.80359
    354 0.007080   -5.79667
    355 0.007100   -5.78978
    356 0.007120   -5.78291
    357 0.007140   -5.77606
    358 0.007160   -5.76924
    359 0.007180   -5.76244
    360 0.007200   -5.75566
    361 0.007220   -5.74891
    362 0.007240   -5.74218
    363 0.007260   -5.73547
    364 0.007280   -5.72879
    365 0.007300   -5.72213
    366 0.007320   -5.71549
    367 0.007340   -5.70887
    368 0.007360   -5.70228
    369 0.007380   -5.69571
    370 0.007400   -5.68916
    371 0.007420   -5.68263
    372 0.007440   -5.67613
    373 0.007460   -5.66964
    374 0.007480   -5.66318
    375 0.007500   -5.65674
    376 0.007520   -5.65033
    377 0.007540   -5.64393
    378 0.007560   -5.63756
    379 0.007580   -5.63121
    380 0.007600   -5.62487
    381 0.007620   -5.61856
    382 0.007640   -5.61228
    383 0.007660   -5.60601
    384 0.007680   -5.59976
    385 0.007700   -5.59354
    386 0.007720   -5.58733
    387 0.007740   -5.58115
    388 0.007760   -5.57498
    389 0.007780   -5.56884
    390 0.007800   -5.56272
    391 0.007820   -5.55662
    392 0.007840   -5.55054
    393 0.007860   -5.54447
    394 0.007880   -5.53843
    395 0.007900   -5.53241
    396 0.007920   -5.52641
    397 0.007940   -5.52043
    398 0.007960   -5.51447
    399 0.007980   -5.50853
    400 0.008000   -5.50260
    401 0.008020   -5.49670
    402 0.008040   -5.49082
    403 0.008060   -5.48496
    404 0.008080   -5.47911
    405 0.008100   -5.47329
    406 0.008120   -5.46748
    407 0.008140   -5.46169
    408 0.008160   -5.45593
    409 0.008180   -5.45018
    410 0.008200   -5.44445
    411 0.008220   -5.43874
    412 0.008240   -5.43304
    413 0.008260   -5.42737
    414 0.008280   -5.42172
    415 0.008300   -5.41608
    416 0.008320   -5.41046
    417 0.008340   -5.40486
    418 0.008360   -5.39928
    419 0.008380   -5.39371
    420 0.008400   -5.38817
    421 0.008420   -5.38264
    422 0.008440   -5.37713
    423 0.008460   -5.37164
    424 0.008480   -5.36617
    425 0.008500   -5.36071
    426 0.008520   -5.35527
    427 0.008540   -5.34985
    428 0.008560   -5.34445
    429 0.008580   -5.33906
    430 0.008600   -5.33369
    431 0.008620   -5.32834
    432 0.008640   -5.32301
    433 0.008660   -5.31769
    434 0.008680   -5.31239
