   1.5600000e+00  -1.6087163e-01  -9.6506666e-01  -6.1702049e-01  -8.5155313e-01  -1.7760772e-01  -9.6861756e-01
   1.5900000e+00  -1.6934879e-01  -9.8377532e-01  -1.7015636e+00  -2.7947853e+00  -1.8606731e-01  -9.8770626e-01
   1.6200000e+00  -1.7670712e-01  -1.0011411e+00   1.1292041e-01  -1.2617404e-01  -1.9319214e-01  -1.0050381e+00
   1.6500000e+00  -1.8162279e-01  -1.0169098e+00   1.5033676e+00  -2.6457435e+00  -1.9847080e-01  -1.0206080e+00
   1.6800000e+00  -1.8531888e-01  -1.0311792e+00  -1.0920553e+00   2.7788698e-02  -2.0297953e-01  -1.0348506e+00
   1.7100000e+00  -1.8872611e-01  -1.0442426e+00  -7.2011486e-01  -2.5997736e+00  -2.0699051e-01  -1.0479079e+00
   1.7400000e+00  -1.9099328e-01  -1.0560429e+00  -3.6489246e-01  -2.3951536e+00  -2.1008370e-01  -1.0602416e+00
   1.7700000e+00  -1.9242330e-01  -1.0666127e+00   1.9275052e+00  -1.4514766e+00  -2.1153948e-01  -1.0707580e+00
   1.8000000e+00  -1.9328315e-01  -1.0760451e+00  -6.6479578e-01  -7.2831376e-01  -2.1203474e-01  -1.0796367e+00
   1.8300000e+00  -1.9333398e-01  -1.0843789e+00  -1.5097896e+00  -1.5480676e-01  -2.1236998e-01  -1.0872843e+00
   1.8600000e+00  -1.9187424e-01  -1.0915372e+00   6.8232859e-02  -1.6143324e+00  -2.1180184e-01  -1.0939774e+00
   1.8900000e+00  -1.8945519e-01  -1.0975555e+00  -2.9759798e-01  -1.6679702e+00  -2.1032933e-01  -1.0999095e+00
   1.9200000e+00  -1.8753988e-01  -1.1027430e+00  -1.4369748e+00  -3.4578608e+00  -2.0866853e-01  -1.1054588e+00
   1.9500000e+00  -1.8541179e-01  -1.1071647e+00  -4.9520910e-02  -3.7138734e-01  -2.0618820e-01  -1.1096535e+00
   1.9800000e+00  -1.8225803e-01  -1.1106436e+00   1.8423618e+00  -1.2036862e+00  -2.0212104e-01  -1.1120337e+00
   2.0100000e+00  -1.7894734e-01  -1.1133351e+00  -1.2263964e+00  -1.5797311e+00  -1.9786171e-01  -1.1140078e+00
   2.0400000e+00  -1.7462779e-01  -1.1152171e+00   2.3647306e+00  -2.2258420e+00  -1.9305273e-01  -1.1154158e+00
   2.0700000e+00  -1.6960163e-01  -1.1162594e+00  -1.0849016e+00  -1.0447807e+00  -1.8769961e-01  -1.1159353e+00
   2.1000000e+00  -1.6462433e-01  -1.1167257e+00   2.3679652e-01   3.5131361e-01  -1.8218914e-01  -1.1152376e+00
   2.1300000e+00  -1.5855699e-01  -1.1164516e+00  -1.4211965e+00  -9.5103256e-01  -1.7635320e-01  -1.1139018e+00
   2.1600000e+00  -1.5245560e-01  -1.1156224e+00  -8.7738077e-01  -1.3980055e+00  -1.7058688e-01  -1.1125428e+00
   2.1900000e+00  -1.4602826e-01  -1.1142536e+00  -1.8711129e+00  -1.3521004e+00  -1.6466406e-01  -1.1107808e+00
   2.2200000e+00  -1.4006556e-01  -1.1125000e+00  -2.5946454e+00  -1.2550250e+00  -1.5887061e-01  -1.1086153e+00
   2.2500000e+00  -1.3455065e-01  -1.1104394e+00   3.6198997e-01  -1.4378663e+00  -1.5233856e-01  -1.1058081e+00
   2.2800000e+00  -1.2895282e-01  -1.1080536e+00   2.5294985e-01  -1.0081981e+00  -1.4493360e-01  -1.1022850e+00
   2.3100000e+00  -1.2322526e-01  -1.1052777e+00  -6.2991024e-02  -2.4463005e+00  -1.3756950e-01  -1.0987276e+00
   2.3400000e+00  -1.1829371e-01  -1.1023274e+00  -8.0568980e-01  -2.7857651e+00  -1.3051177e-01  -1.0954418e+00
   2.3700000e+00  -1.1357598e-01  -1.0991626e+00  -3.1618115e-01  -1.3925852e+00  -1.2336195e-01  -1.0916148e+00
   2.4000000e+00  -1.0938596e-01  -1.0958470e+00   1.5614712e+00  -1.7421705e+00  -1.1553125e-01  -1.0870678e+00
   2.4300000e+00  -1.0508459e-01  -1.0923323e+00  -1.0727436e-03  -8.5540473e-01  -1.0757604e-01  -1.0821734e+00
   2.4600000e+00  -1.0086467e-01  -1.0885925e+00  -5.0348783e-01  -6.2443117e-01  -1.0002736e-01  -1.0770079e+00
   2.4900000e+00  -9.7513930e-02  -1.0848108e+00   1.0172529e+00   1.4667077e-01  -9.2199970e-02  -1.0713659e+00
   2.5200000e+00  -9.4622092e-02  -1.0809706e+00   1.9021052e+00  -2.2706656e-01  -8.3847047e-02  -1.0653424e+00
   2.5500000e+00  -9.1688516e-02  -1.0770425e+00   2.3016184e-01  -1.7908833e+00  -7.5954677e-02  -1.0598998e+00
   2.5800000e+00  -8.7998479e-02  -1.0728489e+00   7.2244912e-01   3.2967778e-02  -6.8460866e-02  -1.0544888e+00
   2.6100000e+00  -8.4383427e-02  -1.0685293e+00  -2.2550175e-01   3.7535466e-01  -6.1040547e-02  -1.0485505e+00
   2.6400000e+00  -8.0132966e-02  -1.0640397e+00   1.3147867e+00  -1.5443276e+00  -5.3794999e-02  -1.0430449e+00
   2.6700000e+00  -7.5069206e-02  -1.0593314e+00   6.0290701e-01  -2.3016787e+00  -4.6803196e-02  -1.0382883e+00
   2.7000000e+00  -6.9541699e-02  -1.0544522e+00  -9.8155128e-01  -7.7413230e-01  -4.0518176e-02  -1.0336225e+00
   2.7300000e+00  -6.3545205e-02  -1.0494796e+00   5.2498255e-01  -9.1695432e-01  -3.4369237e-02  -1.0286922e+00
   2.7600000e+00  -5.7358551e-02  -1.0443964e+00   1.1277894e+00  -1.2028599e+00  -2.8014242e-02  -1.0238336e+00
   2.7900000e+00  -5.2555481e-02  -1.0395315e+00   2.6084417e-02  -1.4434099e+00  -2.2086305e-02  -1.0193243e+00
   2.8200000e+00  -4.7573045e-02  -1.0347844e+00  -1.6539383e+00  -8.8921052e-01  -1.7055557e-02  -1.0151354e+00
   2.8500000e+00  -4.2197647e-02  -1.0299715e+00   4.4964460e-01  -5.2058103e-01  -1.2119261e-02  -1.0108185e+00
   2.8800000e+00  -3.8022800e-02  -1.0253768e+00   2.9511313e-01  -2.5596805e+00  -7.1514117e-03  -1.0069775e+00
   2.9100000e+00  -3.4509335e-02  -1.0210062e+00   3.6895828e-01   4.6093313e-01  -2.4090362e-03  -1.0030739e+00
   2.9400000e+00  -3.1564684e-02  -1.0168372e+00   1.0535860e+00  -3.0016191e-02   2.4560675e-03  -9.9862009e-01
   2.9700000e+00  -2.8268634e-02  -1.0127660e+00  -9.9503050e-02   7.3870035e-01   6.9600838e-03  -9.9435346e-01
   3.0000000e+00  -2.3836513e-02  -1.0085940e+00   9.3828836e-01  -3.3135433e+00   1.0868466e-02  -9.9122106e-01
   3.0300000e+00  -1.9191849e-02  -1.0044189e+00   8.2052864e-01  -1.1614288e+00   1.4514531e-02  -9.8876249e-01
   3.0600000e+00  -1.5452901e-02  -1.0004376e+00   9.2168203e-01  -7.2656869e-01   1.8083891e-02  -9.8583115e-01
   3.0900000e+00  -1.2777721e-02  -9.9681835e-01  -3.3124570e-01   2.4669558e-01   2.1221026e-02  -9.8284940e-01
   3.1200000e+00  -9.6971915e-03  -9.9331614e-01  -8.5704610e-01  -2.1816088e+00   2.3537986e-02  -9.8064617e-01
   3.1500000e+00  -5.9697244e-03  -9.8986576e-01   1.3174169e-01  -3.1763909e+00   2.5373235e-02  -9.7955784e-01
   3.1800000e+00  -1.1675531e-03  -9.8633003e-01   1.6970761e+00   4.5986505e-01   2.7747935e-02  -9.7774342e-01
   3.2100000e+00   3.4310657e-03  -9.8291361e-01   1.1158731e+00  -2.5604969e+00   3.0147440e-02  -9.7590827e-01
   3.2400000e+00   8.0612463e-03  -9.7966031e-01   1.1464018e+00  -4.4766622e-01   3.2070691e-02  -9.7459990e-01
   3.2700000e+00   1.2573821e-02  -9.7657554e-01  -1.1726891e+00  -1.5962642e+00   3.3291561e-02  -9.7344555e-01
   3.3000000e+00   1.6657563e-02  -9.7373144e-01  -1.0830805e+00  -1.0071471e+00   3.3697796e-02  -9.7283125e-01
   3.3300000e+00   1.9739579e-02  -9.7118661e-01   8.0093372e-01  -2.8069912e-01   3.4452781e-02  -9.7186678e-01
   3.3600000e+00   2.1234730e-02  -9.6912402e-01  -7.8933880e-01   2.0235312e+00   3.5337972e-02  -9.7023440e-01
   3.3900000e+00   2.2680509e-02  -9.6733412e-01   1.4654509e+00  -1.5403503e+00   3.6088278e-02  -9.6906885e-01
   3.4200000e+00   2.4280957e-02  -9.6568346e-01  -2.1143717e-01  -4.5922484e-01   3.6560896e-02  -9.6871965e-01
   3.4500000e+00   2.5861522e-02  -9.6419014e-01   7.7283247e-01  -4.5577879e-01   3.6781786e-02  -9.6830293e-01
   3.4800000e+00   2.7713936e-02  -9.6282204e-01   4.5314614e-01  -1.5625186e+00   3.6886628e-02  -9.6829718e-01
   3.5100000e+00   3.0322330e-02  -9.6150561e-01   1.3347525e+00  -5.6565807e-01   3.6940356e-02  -9.6843143e-01
   3.5400000e+00   3.3861763e-02  -9.6016261e-01  -1.4479573e-01  -1.1087254e+00   3.6735871e-02  -9.6864767e-01
   3.5700000e+00   3.7825923e-02  -9.5887793e-01  -2.3997125e-01  -1.6285477e+00   3.5919703e-02  -9.6942699e-01
   3.6000000e+00   4.1760098e-02  -9.5771328e-01   5.5555843e-01  -5.4719444e-01   3.5174439e-02  -9.7011203e-01
   3.6300000e+00   4.4661708e-02  -9.5687040e-01   2.8566749e-01  -3.3175370e-01   3.4544185e-02  -9.7051276e-01
   3.6600000e+00   4.6601035e-02  -9.5638424e-01  -1.0012340e+00  -1.1006611e+00   3.3394572e-02  -9.7130639e-01
   3.6900000e+00   4.7382884e-02  -9.5627896e-01  -8.6321795e-01  -8.0558579e-01   3.1835185e-02  -9.7241342e-01
   3.7200000e+00   4.7828304e-02  -9.5648298e-01  -5.3935360e-01  -7.2096242e-01   3.0332230e-02  -9.7344712e-01
   3.7500000e+00   4.9010799e-02  -9.5673734e-01  -1.3267709e+00  -1.8824035e+00   2.8555113e-02  -9.7487909e-01
   3.7800000e+00   4.9960042e-02  -9.5711584e-01  -2.3248610e-01  -1.1424200e+00   2.6746656e-02  -9.7644738e-01
   3.8100000e+00   5.0360744e-02  -9.5772729e-01  -9.8200436e-01   5.6778581e-01   2.5187246e-02  -9.7735636e-01
   3.8400000e+00   4.9425700e-02  -9.5863395e-01   2.9328751e+00  -2.1614394e+00   2.4253072e-02  -9.7830839e-01
   3.8700000e+00   4.6200113e-02  -9.6009164e-01  -7.6059724e-01  -1.9031177e+00   2.3115643e-02  -9.7997709e-01
   3.9000000e+00   4.2148692e-02  -9.6188052e-01   1.3582278e+00  -1.9150383e+00   2.1595664e-02  -9.8174606e-01
   3.9300000e+00   3.7920311e-02  -9.6386677e-01   3.1725743e-01  -5.9028767e-01   2.0416484e-02  -9.8309139e-01
   3.9600000e+00   3.4853073e-02  -9.6574486e-01  -1.2771333e+00  -1.6500251e+00   1.8635844e-02  -9.8460990e-01
   3.9900000e+00   3.2310055e-02  -9.6753660e-01   4.1957225e-01  -8.0853708e-01   1.6855397e-02  -9.8617463e-01
   4.0200000e+00   2.9983035e-02  -9.6928665e-01  -1.4998645e+00  -1.5989995e+00   1.5035313e-02  -9.8773978e-01
   4.0500000e+00   2.7441464e-02  -9.7109759e-01   1.5885258e-01  -1.9698501e+00   1.3064230e-02  -9.8962434e-01
   4.0800000e+00   2.4650592e-02  -9.7295074e-01   1.2121897e+00   2.4842192e-01   1.1906946e-02  -9.9074855e-01
   4.1100000e+00   2.1232617e-02  -9.7494324e-01   1.2145529e+00  -4.8822698e-01   1.1164906e-02  -9.9136648e-01
   4.1400000e+00   1.8345292e-02  -9.7690506e-01   1.6064018e+00  -1.1345079e+00   1.0430249e-02  -9.9232308e-01
   4.1700000e+00   1.6036919e-02  -9.7874164e-01   3.4102667e-01   7.4118511e-02   9.5717920e-03  -9.9319311e-01
   4.2000000e+00   1.4325758e-02  -9.8046739e-01  -6.5487728e-01   4.9179826e-01   8.3698139e-03  -9.9379039e-01
   4.2300000e+00   1.2969953e-02  -9.8204926e-01   1.1285153e+00  -1.3733483e+00   7.2730542e-03  -9.9468194e-01
   4.2600000e+00   1.0404788e-02  -9.8375883e-01  -7.5009853e-01  -9.9727062e-01   6.0598884e-03  -9.9596257e-01
   4.2900000e+00   7.3276809e-03  -9.8560356e-01   8.9966643e-01  -6.2550147e-01   4.8979879e-03  -9.9701727e-01
   4.3200000e+00   4.5138161e-03  -9.8739319e-01  -5.7388472e-01  -4.9706485e-01   3.8675954e-03  -9.9788309e-01
   4.3500000e+00   1.7588610e-03  -9.8912721e-01  -1.0363029e+00  -6.8340843e-01   2.4313199e-03  -9.9888468e-01
   4.3800000e+00  -1.2486601e-03  -9.9080309e-01  -1.1417955e+00  -1.1616471e+00   8.5822972e-04  -1.0000583e+00
   4.4100000e+00  -5.0840924e-03  -9.9258225e-01  -1.2000843e+00  -1.8411899e+00  -8.0035560e-04  -1.0014981e+00
   4.4400000e+00  -8.3891550e-03  -9.9426525e-01  -7.7349686e-01   8.1297921e-01  -2.1418223e-03  -1.0022943e+00
   4.4700000e+00  -1.1195428e-02  -9.9577461e-01   5.1863323e-02  -7.7596083e-01  -3.0173388e-03  -1.0026232e+00
   4.5000000e+00  -1.3603277e-02  -9.9711849e-01  -7.1463226e-01   6.2651179e-01  -3.8194500e-03  -1.0029389e+00
   4.5300000e+00  -1.5181347e-02  -9.9826801e-01  -3.0057162e-01  -3.1956985e+00  -4.8387183e-03  -1.0038863e+00
   4.5600000e+00  -1.5646831e-02  -9.9910945e-01   1.9236474e+00  -2.4562623e+00  -5.4632147e-03  -1.0053921e+00
   4.5900000e+00  -1.6072331e-02  -9.9980811e-01  -1.1997226e+00  -1.0904908e+00  -6.0658562e-03  -1.0063540e+00
   4.6200000e+00  -1.6958550e-02  -1.0004680e+00   1.6365535e+00  -3.5523766e-01  -6.4899985e-03  -1.0067036e+00
   4.6500000e+00  -1.8533184e-02  -1.0012111e+00  -1.9297251e-01  -1.6028698e+00  -6.6577403e-03  -1.0070609e+00
   4.6800000e+00  -1.9568047e-02  -1.0018430e+00  -9.6161988e-01   3.2694377e-01  -7.3144108e-03  -1.0074025e+00
   4.7100000e+00  -1.9859279e-02  -1.0022869e+00  -6.7368057e-01  -7.3497708e-01  -7.9376855e-03  -1.0074832e+00
   4.7400000e+00  -1.9824090e-02  -1.0025279e+00  -1.4741567e-01  -2.5468487e+00  -8.5608349e-03  -1.0082199e+00
   4.7700000e+00  -2.0628660e-02  -1.0028255e+00   1.1922923e-01   5.8414641e-02  -8.8813473e-03  -1.0086139e+00
   4.8000000e+00  -2.1903760e-02  -1.0031375e+00   1.1111142e+00  -2.5679372e+00  -8.8504684e-03  -1.0088556e+00
   4.8300000e+00  -2.4406184e-02  -1.0035947e+00   1.6850223e+00  -5.9764355e-01  -8.4695876e-03  -1.0091054e+00
   4.8600000e+00  -2.7176950e-02  -1.0040970e+00  -3.6452375e-01  -2.8102981e-01  -8.1856550e-03  -1.0088271e+00
   4.8900000e+00  -2.9239235e-02  -1.0044595e+00   8.5836555e-01   5.7327088e-02  -7.9868303e-03  -1.0084012e+00
   4.9200000e+00  -3.0055807e-02  -1.0045198e+00  -1.1240944e-01  -3.9686202e-01  -7.6902807e-03  -1.0079527e+00
   4.9500000e+00  -3.0456567e-02  -1.0043546e+00  -1.9114811e-02  -2.2074629e+00  -7.7583723e-03  -1.0081673e+00
   4.9800000e+00  -3.0973974e-02  -1.0041174e+00  -3.8655208e-01  -1.3931553e+00  -7.9560767e-03  -1.0086433e+00
   5.0100000e+00  -3.1486928e-02  -1.0038028e+00  -3.3374313e-01  -1.9215851e+00  -8.1788318e-03  -1.0090301e+00
   5.0400000e+00  -3.1908275e-02  -1.0034368e+00   4.9468071e-01  -1.6453732e+00  -8.1966363e-03  -1.0093732e+00
   5.0700000e+00  -3.1385508e-02  -1.0028651e+00  -4.2956060e-01  -2.2202753e+00  -8.2426453e-03  -1.0097774e+00
   5.1000000e+00  -3.0409857e-02  -1.0021135e+00   1.8324325e+00  -1.2662759e+00  -7.9266980e-03  -1.0099313e+00
   5.1300000e+00  -2.8782866e-02  -1.0012224e+00   1.4072143e+00  -1.5816715e+00  -7.1072482e-03  -1.0097397e+00
   5.1600000e+00  -2.5784182e-02  -1.0000578e+00   3.9212710e-01  -2.1465076e+00  -6.6900084e-03  -1.0099081e+00
   5.1900000e+00  -2.2353588e-02  -9.9870721e-01   2.4705376e+00   2.3186135e-01  -5.8602043e-03  -1.0094756e+00
   5.2200000e+00  -1.9092036e-02  -9.9735958e-01  -3.5510863e-01  -2.4878089e+00  -5.2207568e-03  -1.0092056e+00
   5.2500000e+00  -1.6086136e-02  -9.9602153e-01  -2.4531130e-02  -3.6252320e+00  -5.5111413e-03  -1.0101980e+00
   5.2800000e+00  -1.4407823e-02  -9.9489837e-01   6.4831219e-01   2.1139636e+00  -5.1780711e-03  -1.0098230e+00
   5.3100000e+00  -1.2901509e-02  -9.9392055e-01   1.7248643e+00  -6.3442261e-01  -4.1480310e-03  -1.0084695e+00
   5.3400000e+00  -1.0741276e-02  -9.9285225e-01   1.6721318e+00  -8.5773072e-01  -3.1297529e-03  -1.0078532e+00
   5.3700000e+00  -8.8791843e-03  -9.9180972e-01  -3.3484979e-01  -6.7603661e-01  -2.6010233e-03  -1.0074399e+00
   5.4000000e+00  -6.7172628e-03  -9.9078919e-01   2.0884324e-01  -4.2331129e-01  -2.3816766e-03  -1.0070322e+00
   5.4300000e+00  -4.5254761e-03  -9.8972071e-01   9.2549956e-01  -1.4320446e+00  -1.9398422e-03  -1.0067223e+00
   5.4600000e+00  -3.2009781e-03  -9.8886148e-01   1.1800683e+00   2.8527479e-01  -1.2214730e-03  -1.0061431e+00
   5.4900000e+00  -1.3742313e-03  -9.8797750e-01  -1.3531226e+00  -1.6917114e-01  -9.2771275e-04  -1.0054269e+00
   5.5200000e+00  -1.7451887e-04  -9.8720860e-01  -1.4929624e-01  -1.5238584e+00  -1.1081480e-03  -1.0053157e+00
   5.5500000e+00   9.2921209e-04  -9.8652246e-01  -9.9607306e-02  -1.6041839e+00  -1.1375660e-03  -1.0054863e+00
   5.5800000e+00   1.7659091e-03  -9.8591744e-01   4.3028095e-01  -9.4894167e-01  -9.9807300e-04  -1.0054493e+00
   5.6100000e+00   2.4316666e-03  -9.8539964e-01   1.3752460e-01  -5.1018574e-01  -7.1724125e-04  -1.0050967e+00
   5.6400000e+00   3.0800218e-03  -9.8492508e-01  -1.8557765e+00  -3.7852098e-01  -9.2404731e-04  -1.0047873e+00
   5.6700000e+00   2.9366510e-03  -9.8457699e-01   4.3651852e-01   2.5923958e-02  -1.0123977e-03  -1.0042912e+00
   5.7000000e+00   1.9569935e-03  -9.8445839e-01   2.4825159e+00  -2.1389709e+00  -2.4012858e-04  -1.0039076e+00
   5.7300000e+00   1.2239531e-03  -9.8436905e-01   3.4541613e-01  -3.3033704e+00   1.9699102e-04  -1.0044738e+00
   5.7600000e+00   5.2940169e-05  -9.8434312e-01   4.1721174e-01   2.0296472e-01   3.2398693e-04  -1.0045912e+00
   5.7900000e+00  -8.9091730e-04  -9.8437610e-01   1.0737192e+00   1.2838716e-01   9.1598781e-04  -1.0037144e+00
   5.8200000e+00  -5.5375410e-04  -9.8420448e-01   1.9754886e+00  -9.5909112e-02   1.8443508e-03  -1.0028055e+00
   5.8500000e+00  -2.9200975e-04  -9.8398667e-01  -8.1840929e-02  -1.2995589e+00   2.3671920e-03  -1.0024189e+00
   5.8800000e+00  -2.0395867e-04  -9.8381627e-01   4.2206278e-01  -3.4489543e-01   2.4836058e-03  -1.0022514e+00
   5.9100000e+00  -2.1744008e-04  -9.8368880e-01   2.6030318e-01   7.0626837e-02   2.7846288e-03  -1.0016927e+00
   5.9400000e+00  -8.2788421e-04  -9.8364554e-01  -4.9844090e-01   8.0330525e-02   2.8988720e-03  -1.0011110e+00
   5.9700000e+00  -1.9148305e-03  -9.8376072e-01   1.0321146e+00  -1.5374426e+00   3.0420934e-03  -1.0009132e+00
   6.0000000e+00  -2.0024960e-03  -9.8376736e-01   7.4684217e-01  -4.0097786e-01   3.4116347e-03  -1.0007597e+00
   6.0300000e+00  -2.0785223e-03  -9.8369902e-01   3.9454675e-01  -1.1784640e+00   3.6452408e-03  -1.0005848e+00
   6.0600000e+00  -2.7414462e-03  -9.8374215e-01   7.7407920e-01  -1.6613978e+00   3.7511683e-03  -1.0007717e+00
   6.0900000e+00  -3.7420642e-03  -9.8383981e-01   6.5673332e-01  -1.7421123e+00   3.8395884e-03  -1.0011103e+00
   6.1200000e+00  -5.4479817e-03  -9.8409494e-01   3.1843022e-01   2.1065550e-01   3.9589408e-03  -1.0009927e+00
   6.1500000e+00  -6.5592441e-03  -9.8429933e-01  -1.8308759e-01  -2.5420602e+00   3.7982112e-03  -1.0011811e+00
