-10.00   0.00000   0.00000
 -9.95   0.00000   0.00000
 -9.90   0.00000   0.00000
 -9.85   0.00000   0.00000
 -9.80   0.00000   0.00000
 -9.75   0.00000   0.00000
 -9.70   0.00000   0.00000
 -9.65   0.00000   0.00000
 -9.60   0.00000   0.00000
 -9.55   0.00000   0.00000
 -9.50   0.00000   0.00000
 -9.45   0.00000   0.00000
 -9.40   0.00000   0.00000
 -9.35   0.00000   0.00000
 -9.30   0.00000   0.00000
 -9.25   0.00000   0.00000
 -9.20   0.00000   0.00000
 -9.15   0.00000   0.00000
 -9.10   0.00000   0.00000
 -9.05   0.00000   0.00000
 -9.00   0.00000   0.00000
 -8.95   0.00000   0.00000
 -8.90   0.00000   0.00000
 -8.85   0.00000   0.00000
 -8.80   0.00000   0.00000
 -8.75   0.00000   0.00000
 -8.70   0.00000   0.00000
 -8.65   0.00000   0.00000
 -8.60   0.00000   0.00001
 -8.55   0.00000   0.00001
 -8.50   0.00000   0.00001
 -8.45   0.00000   0.00001
 -8.40   0.00000   0.00002
 -8.35   0.00000   0.00002
 -8.30   0.00000   0.00002
 -8.25   0.00000   0.00003
 -8.20   0.00000   0.00004
 -8.15   0.00000   0.00005
 -8.10   0.00000   0.00006
 -8.05   0.00000   0.00008
 -8.00   0.00000   0.00009
 -7.95   0.00000   0.00012
 -7.90   0.00000   0.00014
 -7.85   0.00000   0.00017
 -7.80   0.00000   0.00021
 -7.75   0.00000   0.00025
 -7.70   0.00000   0.00031
 -7.65   0.00000   0.00037
 -7.60   0.00000   0.00044
 -7.55   0.00000   0.00052
 -7.50   0.00000   0.00062
 -7.45   0.00000   0.00073
 -7.40   0.00000   0.00086
 -7.35   0.00000   0.00100
 -7.30   0.00000   0.00117
 -7.25   0.00000   0.00136
 -7.20   0.00000   0.00158
 -7.15   0.00000   0.00182
 -7.10   0.00000   0.00209
 -7.05   0.00000   0.00240
 -7.00   0.00000   0.00274
 -6.95   0.00000   0.00312
 -6.90   0.00000   0.00353
 -6.85   0.00000   0.00400
 -6.80   0.00000   0.00450
 -6.75   0.00000   0.00506
 -6.70   0.00000   0.00567
 -6.65   0.00000   0.00633
 -6.60   0.00000   0.00704
 -6.55   0.00000   0.00781
 -6.50   0.00000   0.00865
 -6.45   0.00000   0.00954
 -6.40   0.00000   0.01050
 -6.35   0.00000   0.01152
 -6.30   0.00000   0.01260
 -6.25   0.00000   0.01376
 -6.20   0.00000   0.01497
 -6.15   0.00000   0.01625
 -6.10   0.00000   0.01760
 -6.05   0.00000   0.01901
 -6.00   0.00000   0.02049
 -5.95   0.00000   0.02203
 -5.90   0.00000   0.02362
 -5.85   0.00000   0.02527
 -5.80   0.00000   0.02698
 -5.75   0.00000   0.02874
 -5.70   0.00000   0.03055
 -5.65   0.00000   0.03240
 -5.60   0.00000   0.03429
 -5.55   0.00000   0.03622
 -5.50   0.00000   0.03818
 -5.45   0.00000   0.04016
 -5.40   0.00000   0.04217
 -5.35   0.00000   0.04420
 -5.30   0.00000   0.04623
 -5.25   0.00000   0.04827
 -5.20   0.00000   0.05032
 -5.15   0.00000   0.05236
 -5.10   0.00000   0.05439
 -5.05   4.00000   0.05641
 -5.00   4.00000   0.05840
 -4.95   4.00000   0.06038
 -4.90   4.00000   0.06232
 -4.85   4.00000   0.06423
 -4.80   0.00000   0.06610
 -4.75   0.00000   0.06793
 -4.70   0.00000   0.06971
 -4.65   0.00000   0.07144
 -4.60   0.00000   0.07312
 -4.55   0.00000   0.07474
 -4.50   0.00000   0.07630
 -4.45   0.00000   0.07780
 -4.40   0.00000   0.07924
 -4.35   0.00000   0.08061
 -4.30   0.00000   0.08191
 -4.25   0.00000   0.08314
 -4.20   0.00000   0.08430
 -4.15   0.00000   0.08539
 -4.10   0.00000   0.08641
 -4.05   0.00000   0.08735
 -4.00   0.00000   0.08823
 -3.95   0.00000   0.08903
 -3.90   0.00000   0.08976
 -3.85   0.00000   0.09042
 -3.80   0.00000   0.09101
 -3.75   0.00000   0.09154
 -3.70   0.00000   0.09200
 -3.65   0.00000   0.09239
 -3.60   0.00000   0.09272
 -3.55   0.00000   0.09299
 -3.50   0.00000   0.09320
 -3.45   0.00000   0.09335
 -3.40   0.00000   0.09345
 -3.35   0.00000   0.09349
 -3.30   0.00000   0.09349
 -3.25   0.00000   0.09343
 -3.20   0.00000   0.09333
 -3.15   0.00000   0.09319
 -3.10   0.00000   0.09300
 -3.05   0.00000   0.09278
 -3.00   0.00000   0.09252
 -2.95   0.00000   0.09222
 -2.90   0.00000   0.09190
 -2.85   0.00000   0.09154
 -2.80   0.00000   0.09116
 -2.75   0.00000   0.09076
 -2.70   0.00000   0.09033
 -2.65   0.00000   0.08988
 -2.60   0.00000   0.08941
